,0
877,"[-0.02001745001336005, -0.027370601012982235, 0.712570253003955], [0.9338386600892962 + -0.06951930928508492*i + 0.23434069117968961*j + -0.261145291009771*k]"
878,"[-0.019642668374675328, -0.02743846852573543, 0.7133282393534853], [0.9336714872228827 + -0.07000835724063949*i + 0.23504958155725936*j + -0.260975244176981*k]"
879,"[-0.019333490128976033, -0.0272793465754991, 0.7140697160770062], [0.9334404130731855 + -0.07031883989032224*i + 0.23600914371836879*j + -0.26085233385876083*k]"
880,"[-0.01902431188327674, -0.027120224625262767, 0.7148111928005271], [0.9332083255234254 + -0.0706292461975671*i + 0.23696844965350197*j + -0.26072914034327616*k]"
881,"[-0.01875678322495533, -0.027226916518508462, 0.7152832107307763], [0.9329659863549945 + -0.07031819391142448*i + 0.23781779883496298*j + -0.260907099303527*k]"
882,"[-0.018489254566633924, -0.027333608411754154, 0.7157552286610254], [0.9327227995447758 + -0.07000707773802287*i + 0.23866693194819946*j + -0.2610848212178798*k]"
883,"[-0.01792224269837218, -0.02720051168237783, 0.7164016714166693], [0.9325279304131519 + -0.07022968784253529*i + 0.23937785350912155*j + -0.2610702840123124*k]"
884,"[-0.017355230830110438, -0.027067414953001506, 0.7170481141723133], [0.9323325081525551 + -0.07045225629030605*i + 0.24008863308306191*j + -0.26105559195289746*k]"
885,"[-0.017116328347143668, -0.02723543602047289, 0.7179315624388402], [0.9321951515699277 + -0.07092207486719437*i + 0.24080713473124754*j + -0.2607569415156159*k]"
886,"[-0.016877425864176898, -0.02740345708794427, 0.718815010705367], [0.9320570072516087 + -0.07139183351258702*i + 0.24152543288945097*j + -0.26045807073010646*k]"
887,"[-0.016225176213990944, -0.027399609944674597, 0.7195859649883338], [0.9317960581718983 + -0.07174794140778158*i + 0.24243847107807356*j + -0.2604456308337384*k]"
888,"[-0.01557292656380499, -0.027395762801404926, 0.7203569192713005], [0.9315341505528932 + -0.07210397549581572*i + 0.2433512598700616*j + -0.26043292301675713*k]"
889,"[-0.015398280612898278, -0.02748134955546704, 0.7210897787703088], [0.9314678701233496 + -0.07218711987394752*i + 0.24373588030981155*j + -0.26028723999031567*k]"
890,"[-0.015223634661991566, -0.027566936309529153, 0.7218226382693169], [0.9314014215987764 + -0.0722702512250105*i + 0.24412045676437283*j + -0.26014150999178565*k]"
891,"[-0.014586738726434128, -0.027613400854646572, 0.7229208772334577], [0.931189884615036 + -0.07263268886489349*i + 0.2450790902379085*j + -0.25989638479026717*k]"
892,"[-0.013949842790876691, -0.027659865399763988, 0.7240191161975983], [0.930977271945474 + -0.07299504260142349*i + 0.24603744060258864*j + -0.25965095936334803*k]"
893,"[-0.01355943831827308, -0.028174994700791527, 0.724380019980897], [0.9306612923100333 + -0.07326009580419993*i + 0.24730410348580528*j + -0.25950567962505217*k]"
894,"[-0.013169033845669469, -0.028690124001819067, 0.7247409237641956], [0.9303436415443765 + -0.07352501745840898*i + 0.24857032230052645*j + -0.2593599339086545*k]"
895,"[-0.012506652139797542, -0.02775837324669253, 0.7258610142666237], [0.9302515592003965 + -0.07410758884628625*i + 0.24879323310707713*j + -0.2593106805373599*k]"
896,"[-0.011844270433925613, -0.026826622491565994, 0.726981104769052], [0.9301591047709535 + -0.07469013059233576*i + 0.2490160444003893*j + -0.25926132344601915*k]"
897,"[-0.011697203381300276, -0.027798960187335728, 0.7277115334443429], [0.929979779713002 + -0.0745961801583248*i + 0.24994471818103045*j + -0.259037945259277*k]"
898,"[-0.01155013632867494, -0.028771297883105465, 0.7284419621196339], [0.9297995680895488 + -0.07450215861050972*i + 0.25087315368513136*j + -0.2588143201272669*k]"
899,"[-0.010875335967845167, -0.028578789735221582, 0.7291390089214467], [0.929540899071152 + -0.07476391367677475*i + 0.25177555362610066*j + -0.2587917014936856*k]"
900,"[-0.010200535607015393, -0.0283862815873377, 0.7298360557232595], [0.9292813467447739 + -0.07502559769768638*i + 0.25267771431416974*j + -0.25876883694002095*k]"
901,"[-0.009851363014431742, -0.028047154241903925, 0.7308798910125316], [0.9291841857483576 + -0.0756728551507496*i + 0.2531511221782147*j + -0.2584663948918812*k]"
902,"[-0.009502190421848094, -0.02770802689647015, 0.7319237263018037], [0.9290863334680204 + -0.0763200563055796*i + 0.2536243417057566*j + -0.258163760552842*k]"
903,"[-0.00873427788847119, -0.02819766628844407, 0.733085477891272], [0.9288881981961011 + -0.07645947584817989*i + 0.25445256205755634*j + -0.25802045939686236*k]"
904,"[-0.007966365355094285, -0.02868730568041799, 0.7342472294807403], [0.9286893521579123 + -0.07659883688555155*i + 0.2552805877074548*j + -0.25787696080889927*k]"
905,"[-0.007229659640638654, -0.02856633734577617, 0.7354407897048008], [0.9284489808709876 + -0.0773307188840011*i + 0.25617241310163175*j + -0.2576395633480911*k]"
906,"[-0.006492953926183023, -0.028445369011134345, 0.7366343499288612], [0.9282072678455783 + -0.0780624891287585*i + 0.2570638682908837*j + -0.25740179356212095*k]"
907,"[-0.005788931371214822, -0.028401843399968776, 0.7372766814573635], [0.9280540017938278 + -0.07820473647122075*i + 0.25759992182996605*j + -0.2573753469567827*k]"
908,"[-0.00508490881624662, -0.028358317788803208, 0.7379190129858658], [0.9279004278345397 + -0.07834695786710254*i + 0.2581358899031624*j + -0.25734881496006723*k]"
909,"[-0.004744947740287919, -0.028107545837859692, 0.7390355016704577], [0.9276881226241125 + -0.07878984986765174*i + 0.25893549436670116*j + -0.2571756529243285*k]"
910,"[-0.004404986664329218, -0.027856773886916177, 0.7401519903550496], [0.9274749726801624 + -0.07923267012380127*i + 0.2597348630489607*j + -0.25700225670978555*k]"
911,"[-0.00380121394122861, -0.02801432940766707, 0.7411139752712324], [0.9273886085101758 + -0.07928083866143881*i + 0.2601155678990905*j + -0.25691401044558165*k]"
912,"[-0.0031974412181280023, -0.028171884928417962, 0.7420759601874152], [0.9273020936371626 + -0.07932899431573681*i + 0.26049623047977366*j + -0.25682572243219237*k]"
913,"[-0.002574399990020301, -0.028231104004733526, 0.7431667525645964], [0.9270325620021457 + -0.07966978107402509*i + 0.26148869635689476*j + -0.2566846638366354*k]"
914,"[-0.0019513587619126001, -0.02829032308104909, 0.7442575449417775], [0.9267619237971333 + -0.08001047273296852*i + 0.2624808501030752*j + -0.25654329884456234*k]"
915,"[-0.0013664220220399367, -0.028438286717827495, 0.7451917991329455], [0.9265442022275069 + -0.0801991301983137*i + 0.2632250355369223*j + -0.2565083263767724*k]"
916,"[-0.0007814852821672732, -0.0285862503546059, 0.7461260533241135], [0.9263258894954812 + -0.0803877364942596*i + 0.26396905302546986*j + -0.25647319024914056*k]"
917,"[-0.0003047227484946611, -0.02894564342048448, 0.7469695429362289], [0.9259079438312455 + -0.08054716450589304*i + 0.265424519400723*j + -0.256430221193117*k]"
918,"[0.000172039785177951, -0.02930503648636306, 0.7478130325483443], [0.9254878497600505 + -0.08070640562196096*i + 0.2668793699049401*j + -0.25638665713574865*k]"
919,"[0.0007916049556478811, -0.029445666740714235, 0.7488605132284384], [0.9254113823801466 + -0.08121942587055375*i + 0.2673390040542439*j + -0.25602155208850785*k]"
920,"[0.0014111701261178113, -0.02958629699506541, 0.7499079939085325], [0.9253343471657065 + -0.08173239628272148*i + 0.26779847416372465*j + -0.2556562899458585*k]"
921,"[0.002437095338070265, -0.030185924210963652, 0.7510635203854525], [0.9250129780091684 + -0.08221484372117559*i + 0.2690685182618224*j + -0.2553308490310169*k]"
922,"[0.003463020550022719, -0.030785551426861894, 0.7522190468623727], [0.9246897079903051 + -0.0826971222116228*i + 0.2703380094355597*j + -0.2550048834221408*k]"
923,"[0.004011911009653897, -0.030811517947091444, 0.7536657814744265], [0.9244559860892683 + -0.08291325651867779*i + 0.2712172375506891*j + -0.2548484485582748*k]"
924,"[0.004560801469285076, -0.030837484467320993, 0.7551125160864802], [0.9242214332373531 + -0.0831293162988279*i + 0.272096221881144*j + -0.2546917846228842*k]"
925,"[0.005483177805675686, -0.030754811216223397, 0.7559117789983621], [0.9240397912401367 + -0.08328968142333644*i + 0.27261525707943796*j + -0.25474342931819766*k]"
926,"[0.006405554142066297, -0.0306721379651258, 0.7567110419102441], [0.9238578435931966 + -0.08345001899765897*i + 0.2731342021032839*j + -0.254794989750626*k]"
927,"[0.00711539349657619, -0.030483465326587078, 0.7577279500456423], [0.9237362018296845 + -0.08382115125937088*i + 0.27376947060965184*j + -0.2544321540075724*k]"
928,"[0.007825232851086083, -0.030294792688048355, 0.7587448581810405], [0.9236139247650054 + -0.08419222587294137*i + 0.27440455083059395*j + -0.25406914327836577*k]"
929,"[0.008232802424631917, -0.03028955564556972, 0.7598552539422038], [0.9234659633494059 + -0.08415132947723414*i + 0.27488544569647627*j + -0.2541006887566764*k]"
930,"[0.008640371998177751, -0.03028431860309108, 0.760965649703367], [0.9233177656926653 + -0.08411041155392666*i + 0.27536627024114063*j + -0.25413216923092735*k]"
931,"[0.009388933777898128, -0.03027478444710864, 0.7619627453767395], [0.9231988149398735 + -0.08449206620237412*i + 0.27587930966963675*j + -0.2538811638122674*k]"
932,"[0.010137495557618505, -0.0302652502911262, 0.7629598410501119], [0.9230794154914758 + -0.08487367978575713*i + 0.2763922150145184*j + -0.2536300350015917*k]"
933,"[0.01079895920418137, -0.030152011145234314, 0.7639797155436623], [0.9229673399880665 + -0.08504501784622466*i + 0.2767988695856356*j + -0.2535370190938644*k]"
934,"[0.011460422850744237, -0.030038771999342427, 0.7649995900372127], [0.9228550651813523 + -0.0852163375422795*i + 0.27720546438548344*j + -0.2534439484379747*k]"
935,"[0.012388557010568164, -0.03071327146242051, 0.7659036343540431], [0.9226466167367755 + -0.08526326389986759*i + 0.27796666535339615*j + -0.25335336864868474*k]"
936,"[0.013316691170392091, -0.03138777092549859, 0.7668076786708733], [0.9224375839944445 + -0.0853101362615566*i + 0.2787276902893425*j + -0.25326262841464636*k]"
937,"[0.014084018660944357, -0.03087734937186278, 0.7679046062514964], [0.9222437057281188 + -0.08590531280673226*i + 0.27947817748805254*j + -0.25294025536557313*k]"
938,"[0.014851346151496622, -0.030366927818226967, 0.7690015338321194], [0.9220488508247803 + -0.08650039837995817*i + 0.28022836872515217*j + -0.2526176144580003*k]"
939,"[0.015577086219120774, -0.03038929871822808, 0.7703365889906324], [0.9219201011439191 + -0.08683197612811641*i + 0.28075988852576006*j + -0.25238347811113776*k]"
940,"[0.016302826286744926, -0.030411669618229192, 0.7716716441491454], [0.9217909238272745 + -0.08716351359896636*i + 0.28129127809493604*j + -0.25214922469533807*k]"
941,"[0.017078890478661266, -0.030220606898790227, 0.7727917627764651], [0.9217636290138053 + -0.08711602804612223*i + 0.2813357524782854*j + -0.2522157890819766*k]"
942,"[0.017854954670577607, -0.03002954417935126, 0.7739118814037848], [0.9217363255277637 + -0.08706854167363191*i + 0.2813802242146387*j + -0.2522823510955994*k]"
943,"[0.01826741441385027, -0.030630529253271973, 0.774823419153003], [0.9212741780234887 + -0.08754015008957614*i + 0.28295139338339975*j + -0.252049836365415*k]"
944,"[0.018679874157122935, -0.031231514327192685, 0.7757349569022212], [0.920809304809359 + -0.08801149950656494*i + 0.2845217254035468*j + -0.2518165759129048*k]"
945,"[0.019758476257331375, -0.03125650393636005, 0.7767721441610579], [0.9207906995357463 + -0.08828805074591425*i + 0.2846890578197629*j + -0.25159858525368056*k]"
946,"[0.020837078357539816, -0.031281493545527415, 0.7778093314198946], [0.9207719539826087 + -0.08856458853486074*i + 0.2848563468645094*j + -0.2513805562642147*k]"
947,"[0.02139200142516636, -0.03114920360878772, 0.7789421681227009], [0.9206643461637758 + -0.08867268099535584*i + 0.28532758401710073*j + -0.25120208428053986*k]"
948,"[0.021946924492792903, -0.03101691367204802, 0.7800750048255072], [0.9205564831550838 + -0.08878074887754608*i + 0.28579874208255646*j + -0.2510235426686398*k]"
949,"[0.022731637652204144, -0.030929998665645265, 0.7812342248341584], [0.9203292981368226 + -0.08919844742927538*i + 0.28655492681684747*j + -0.25084635513433573*k]"
950,"[0.023516350811615388, -0.030843083659242508, 0.7823934448428096], [0.9201013498932598 + -0.08961607200909906*i + 0.2873108739123162*j + -0.250668959574181*k]"
951,"[0.024442594432028557, -0.03110824207379298, 0.7832772293339874], [0.9200413106773659 + -0.08970715036949446*i + 0.2876485709674731*j + -0.2504693862331882*k]"
952,"[0.025368838052441726, -0.03137340048834345, 0.784161013825165], [0.9199811189473331 + -0.08979821385924368*i + 0.2879862203394732*j + -0.25026977137218726*k]"
953,"[0.025858560172559684, -0.031590450765625944, 0.7852835020135516], [0.9197460848597215 + -0.08977547448106893*i + 0.2888088201580978*j + -0.2501938627660566*k]"
954,"[0.026348282292677643, -0.03180750104290843, 0.786405990201938], [0.9195103718241224 + -0.08975266883147566*i + 0.28963120678074317*j + -0.25011776946914843*k]"
955,"[0.027049954681812698, -0.032154420627501, 0.787530550262971], [0.9193241475837186 + -0.0898946259980724*i + 0.29033998799418104*j + -0.24992950857726776*k]"
956,"[0.02775162707094775, -0.032501340212093575, 0.7886551103240039], [0.9191373785111204 + -0.09003652988913351*i + 0.2910485971392867*j + -0.24974109956609422*k]"
957,"[0.02858234441911616, -0.03304562531468565, 0.789496105624965], [0.9188948124970312 + -0.09029748720560418*i + 0.29191358281635693*j + -0.2495298529990297*k]"
958,"[0.02941306176728457, -0.03358991041727771, 0.7903371009259261], [0.9186514013181123 + -0.09055836146984804*i + 0.2927783000023113*j + -0.24931837692380726*k]"
959,"[0.029873192161786424, -0.033527489542770565, 0.7915950097058031], [0.9185094299147412 + -0.090540579139173*i + 0.29329521043719126*j + -0.2492403462953863*k]"
960,"[0.030333322556288275, -0.03346506866826342, 0.7928529184856802], [0.91836718869255 + -0.09052277021154487*i + 0.29381203471447165*j + -0.2491622424508023*k]"
961,"[0.031002373822729905, -0.033496776921142585, 0.7936300589602145], [0.917993474045191 + -0.09081661806536845*i + 0.29501392304640034*j + -0.24901226616852187*k]"
962,"[0.031671425089171534, -0.03352848517402176, 0.7944071994347488], [0.9176182052003213 + -0.09111031216323875*i + 0.29621531190865114*j + -0.2488618682991004*k]"
963,"[0.03257366839470799, -0.03381048767733043, 0.795379051875392], [0.9174294996531845 + -0.09091470623191752*i + 0.29684378768348113*j + -0.24888028260711204*k]"
964,"[0.033475911700244436, -0.0340924901806391, 0.7963509043160352], [0.9172403636551448 + -0.09071905764411163*i + 0.2974721241814768*j + -0.24889858014239893*k]"
965,"[0.034209187103501085, -0.03417088096109216, 0.7973528797582612], [0.916966229205745 + -0.09063262710794275*i + 0.29834207057387796*j + -0.24889891587831553*k]"
966,"[0.03494246250675774, -0.03424927174154522, 0.7983548552004873], [0.9166913250303433 + -0.09054612049232025*i + 0.29921176652995785*j + -0.24889904268181862*k]"
967,"[0.03545235751591469, -0.03431236740840385, 0.7995231636487694], [0.9164296980996527 + -0.09033318049055757*i + 0.30004458814212526*j + -0.2489372813984724*k]"
968,"[0.035962252525071646, -0.034375463075262486, 0.8006914720970514], [0.9161673299183452 + -0.09012016742315122*i + 0.30087716706438805*j + -0.24897531876316895*k]"
969,"[0.03673528403684269, -0.03449721158473383, 0.8017770054494847], [0.9159123031257329 + -0.08989979946108513*i + 0.3016790796478734*j + -0.2490229144929927*k]"
970,"[0.03750831554861374, -0.03461896009420518, 0.802862538801918], [0.915656581219935 + -0.08967936327137783*i + 0.30248076327810053*j + -0.24907032123189357*k]"
971,"[0.038666113309872054, -0.03463684667819527, 0.8035767431384448], [0.9153947427684641 + -0.08961866530835709*i + 0.3032647742087346*j + -0.2491012574523283*k]"
972,"[0.03982391107113037, -0.03465473326218536, 0.8042909474749718], [0.9151322746409274 + -0.08955790569900393*i + 0.3040485765314741*j + -0.24913202232253295*k]"
973,"[0.04054991016966965, -0.03462008450329618, 0.8053225510223437], [0.9148486180942432 + -0.08954347456902836*i + 0.30491788052560526*j + -0.2491165555898118*k]"
974,"[0.04127590926820893, -0.034585435744407006, 0.8063541545697157], [0.9145641961870827 + -0.08952896852716573*i + 0.3057869294260633*j + -0.2491008804466915*k]"
975,"[0.04170040980442445, -0.0346727532148321, 0.8074824528477867], [0.9142748208936482 + -0.08954990784182414*i + 0.306712297433184*j + -0.24901793607824016*k]"
976,"[0.042124910340639976, -0.034760070685257195, 0.8086107511258578], [0.9139845794507784 + -0.08957076232028197*i + 0.30763737487265813*j + -0.2489347557996011*k]"
977,"[0.04269487289146936, -0.03503520058930702, 0.809769000283777], [0.9137295568918286 + -0.08991895139584644*i + 0.3085192023114932*j + -0.24865393792822563*k]"
